UNITID,OPEID6,INSTNM,CONTROL,MAIN,CIPCODE,CIPDESC,CREDLEV,CREDDESC,IPEDSCOUNT1,IPEDSCOUNT2,DEBT_ALL_STGP_EVAL_N,DEBT_ALL_STGP_EVAL_MDN,EARN_MDN_HI_1YR,EARN_COUNT_WNE_1YR,EARN_MDN_1YR,EARN_COUNT_WNE_5YR,EARN_MDN_5YR
101295,7871,George C Wallace State Community College-Hanceville,Public,1,1907,"Human Development, Family Studies, and Related Services.",1,Undergraduate Certificate or Diploma,90,87,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,3099,"Multi/Interdisciplinary Studies, Other.",1,Undergraduate Certificate or Diploma,401,369,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,3802,Religion/Religious Studies.,1,Undergraduate Certificate or Diploma,1,0,NA,NA,NA,NA,NA,NA,NA
101295,7871,George C Wallace State Community College-Hanceville,Public,1,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,21,16,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,4604,"Building/Construction Finishing, Management, and Inspection.",1,Undergraduate Certificate or Diploma,0,13,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,4701,Electrical/Electronics Maintenance and Repair Technologies/Technicians.,1,Undergraduate Certificate or Diploma,218,192,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,4706,Vehicle Maintenance and Repair Technologies/Technicians.,1,Undergraduate Certificate or Diploma,92,167,PS,PS,PS,PS,PS,27,51908
101295,7871,George C Wallace State Community College-Hanceville,Public,1,4805,Precision Metal Working.,1,Undergraduate Certificate or Diploma,162,151,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,4901,Air Transportation.,1,Undergraduate Certificate or Diploma,18,14,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,5003,Dance.,1,Undergraduate Certificate or Diploma,3,5,NA,NA,NA,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,5004,Design and Applied Arts.,1,Undergraduate Certificate or Diploma,10,9,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,5106,Dental Support Services and Allied Professions.,1,Undergraduate Certificate or Diploma,21,20,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,46,46,PS,PS,27690,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,18,17,10,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Undergraduate Certificate or Diploma,31,43,21,7944,34766,PS,PS,16,36628
101295,7871,George C Wallace State Community College-Hanceville,Public,1,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Undergraduate Certificate or Diploma,9,6,PS,PS,NA,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,5135,Somatic Bodywork and Related Therapeutic Services.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,167,184,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,5201,"Business/Commerce, General.",1,Undergraduate Certificate or Diploma,23,23,NA,NA,NA,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,22,20,PS,PS,PS,PS,PS,PS,PS
101295,7871,George C Wallace State Community College-Hanceville,Public,1,5204,Business Operations Support and Assistant Services.,1,Undergraduate Certificate or Diploma,34,17,PS,PS,PS,PS,PS,PS,PS
101301,5699,George C Wallace State Community College-Selma,Public,1,1101,"Computer and Information Sciences, General.",1,Undergraduate Certificate or Diploma,0,10,PS,PS,PS,PS,PS,PS,PS
101301,5699,George C Wallace State Community College-Selma,Public,1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,5,11,PS,PS,PS,PS,PS,PS,PS
101301,5699,George C Wallace State Community College-Selma,Public,1,1513,Drafting/Design Engineering Technologies/Technicians.,1,Undergraduate Certificate or Diploma,9,3,PS,PS,PS,PS,PS,PS,PS
101301,5699,George C Wallace State Community College-Selma,Public,1,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
101301,5699,George C Wallace State Community College-Selma,Public,1,4601,Mason/Masonry.,1,Undergraduate Certificate or Diploma,15,5,PS,PS,12942,PS,PS,PS,PS
101301,5699,George C Wallace State Community College-Selma,Public,1,4603,Electrical and Power Transmission Installers.,1,Undergraduate Certificate or Diploma,10,5,PS,PS,PS,PS,PS,PS,PS
101301,5699,George C Wallace State Community College-Selma,Public,1,4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Undergraduate Certificate or Diploma,0,0,NA,NA,NA,PS,PS,PS,PS
101301,5699,George C Wallace State Community College-Selma,Public,1,4703,Heavy/Industrial Equipment Maintenance Technologies/Technicians.,1,Undergraduate Certificate or Diploma,2,4,PS,PS,PS,PS,PS,PS,PS
101301,5699,George C Wallace State Community College-Selma,Public,1,4805,Precision Metal Working.,1,Undergraduate Certificate or Diploma,33,75,PS,PS,25290,24,31092,47,39997
101301,5699,George C Wallace State Community College-Selma,Public,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,22,46,PS,PS,41466,23,41533,PS,PS
101301,5699,George C Wallace State Community College-Selma,Public,1,5204,Business Operations Support and Assistant Services.,1,Undergraduate Certificate or Diploma,4,5,PS,PS,PS,PS,PS,PS,PS
101365,9621,Herzing University-Birmingham,"Private, nonprofit",0,1109,Computer Systems Networking and Telecommunications.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,17,53940
101365,9621,Herzing University-Birmingham,"Private, nonprofit",0,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,20,18,235,18240,24006,143,27871,322,32536
101365,9621,Herzing University-Birmingham,"Private, nonprofit",0,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,9,5,175,18701,26317,137,30106,89,33717
101365,9621,Herzing University-Birmingham,"Private, nonprofit",0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Undergraduate Certificate or Diploma,75,92,PS,PS,42258,35,57114,34,65230
101365,9621,Herzing University-Birmingham,"Private, nonprofit",0,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,33,33,231,14375,39628,115,47310,51,67146
101365,9621,Herzing University-Birmingham,"Private, nonprofit",0,5203,Accounting and Related Services.,1,Undergraduate Certificate or Diploma,0,1,PS,13304,PS,19,31620,46,31508
101365,9621,Herzing University-Birmingham,"Private, nonprofit",0,5204,Business Operations Support and Assistant Services.,1,Undergraduate Certificate or Diploma,0,0,NA,NA,NA,PS,PS,PS,PS
101462,5260,J. F. Drake State Community and Technical College,Public,1,1101,"Computer and Information Sciences, General.",1,Undergraduate Certificate or Diploma,1,0,PS,PS,PS,PS,PS,PS,PS
101462,5260,J. F. Drake State Community and Technical College,Public,1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,12,31,PS,PS,PS,PS,PS,PS,PS
101462,5260,J. F. Drake State Community and Technical College,Public,1,1205,Culinary Arts and Related Services.,1,Undergraduate Certificate or Diploma,0,2,PS,PS,PS,PS,PS,PS,PS
101462,5260,J. F. Drake State Community and Technical College,Public,1,1503,Electrical/Electronic Engineering Technologies/Technicians.,1,Undergraduate Certificate or Diploma,NA,1,PS,PS,PS,NA,NA,NA,NA
101462,5260,J. F. Drake State Community and Technical College,Public,1,1505,Environmental Control Technologies/Technicians.,1,Undergraduate Certificate or Diploma,1,0,PS,PS,PS,PS,PS,PS,PS
101462,5260,J. F. Drake State Community and Technical College,Public,1,1506,Industrial Production Technologies/Technicians.,1,Undergraduate Certificate or Diploma,30,46,PS,PS,PS,PS,PS,PS,PS
101462,5260,J. F. Drake State Community and Technical College,Public,1,1508,Mechanical Engineering Related Technologies/Technicians.,1,Undergraduate Certificate or Diploma,0,1,PS,PS,PS,PS,PS,PS,PS
101462,5260,J. F. Drake State Community and Technical College,Public,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,Undergraduate Certificate or Diploma,2,0,NA,NA,NA,PS,PS,PS,PS
101462,5260,J. F. Drake State Community and Technical College,Public,1,4603,Electrical and Power Transmission Installers.,1,Undergraduate Certificate or Diploma,1,1,PS,PS,PS,PS,PS,PS,PS
101462,5260,J. F. Drake State Community and Technical College,Public,1,4805,Precision Metal Working.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
101462,5260,J. F. Drake State Community and Technical College,Public,1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,28,8,PS,PS,PS,PS,PS,PS,PS
101462,5260,J. F. Drake State Community and Technical College,Public,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,17,18,PS,PS,PS,PS,PS,25,55022
101462,5260,J. F. Drake State Community and Technical College,Public,1,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,0,5,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,106,Applied Horticulture and Horticultural Business Services.,1,Undergraduate Certificate or Diploma,NA,12,PS,PS,PS,NA,NA,NA,NA
101471,30025,J F Ingram State Technical College,Public,1,1103,Data Processing.,1,Undergraduate Certificate or Diploma,NA,NA,NA,NA,NA,NA,NA,NA,NA
101471,30025,J F Ingram State Technical College,Public,1,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,77,94,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,1513,Drafting/Design Engineering Technologies/Technicians.,1,Undergraduate Certificate or Diploma,NA,43,NA,NA,PS,NA,NA,NA,NA
101471,30025,J F Ingram State Technical College,Public,1,1905,"Foods, Nutrition, and Related Services.",1,Undergraduate Certificate or Diploma,0,NA,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,4601,Mason/Masonry.,1,Undergraduate Certificate or Diploma,23,19,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,4602,Carpenters.,1,Undergraduate Certificate or Diploma,76,87,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,4603,Electrical and Power Transmission Installers.,1,Undergraduate Certificate or Diploma,31,127,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,4605,Plumbing and Related Water Supply Services.,1,Undergraduate Certificate or Diploma,24,69,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Undergraduate Certificate or Diploma,99,133,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,4703,Heavy/Industrial Equipment Maintenance Technologies/Technicians.,1,Undergraduate Certificate or Diploma,21,46,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,4706,Vehicle Maintenance and Repair Technologies/Technicians.,1,Undergraduate Certificate or Diploma,79,131,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,4803,Leatherworking and Upholstery.,1,Undergraduate Certificate or Diploma,3,NA,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,4805,Precision Metal Working.,1,Undergraduate Certificate or Diploma,90,153,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,4807,Woodworking.,1,Undergraduate Certificate or Diploma,11,12,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,74,77,PS,PS,PS,PS,PS,PS,PS
101471,30025,J F Ingram State Technical College,Public,1,5204,Business Operations Support and Assistant Services.,1,Undergraduate Certificate or Diploma,23,36,PS,PS,PS,PS,PS,PS,PS
101505,1022,Jefferson State Community College,Public,1,1101,"Computer and Information Sciences, General.",1,Undergraduate Certificate or Diploma,63,47,PS,PS,PS,PS,PS,26,54123
101505,1022,Jefferson State Community College,Public,1,1203,Funeral Service and Mortuary Science.,1,Undergraduate Certificate or Diploma,66,86,PS,PS,PS,PS,PS,24,47877
101505,1022,Jefferson State Community College,Public,1,1500,"Engineering Technologies/Technicians, General.",1,Undergraduate Certificate or Diploma,87,60,PS,PS,PS,PS,PS,24,60202
101505,1022,Jefferson State Community College,Public,1,1510,Construction Engineering Technology/Technician.,1,Undergraduate Certificate or Diploma,16,39,PS,PS,PS,PS,PS,PS,PS
101505,1022,Jefferson State Community College,Public,1,1907,"Human Development, Family Studies, and Related Services.",1,Undergraduate Certificate or Diploma,36,19,PS,PS,PS,PS,PS,21,27313
101505,1022,Jefferson State Community College,Public,1,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,10,12,PS,PS,PS,PS,PS,PS,PS
101505,1022,Jefferson State Community College,Public,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Undergraduate Certificate or Diploma,32,27,PS,PS,PS,PS,PS,PS,PS
101505,1022,Jefferson State Community College,Public,1,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Undergraduate Certificate or Diploma,21,14,PS,PS,PS,PS,PS,PS,PS
101505,1022,Jefferson State Community College,Public,1,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,46,86,PS,PS,PS,PS,PS,16,36925
101505,1022,Jefferson State Community College,Public,1,5203,Accounting and Related Services.,1,Undergraduate Certificate or Diploma,14,25,PS,PS,PS,PS,PS,PS,PS
101505,1022,Jefferson State Community College,Public,1,5204,Business Operations Support and Assistant Services.,1,Undergraduate Certificate or Diploma,24,14,PS,PS,PS,PS,PS,29,34776
101505,1022,Jefferson State Community College,Public,1,5209,Hospitality Administration/Management.,1,Undergraduate Certificate or Diploma,20,40,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,106,Applied Horticulture and Horticultural Business Services.,1,Undergraduate Certificate or Diploma,8,NA,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,1101,"Computer and Information Sciences, General.",1,Undergraduate Certificate or Diploma,260,205,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,1506,Industrial Production Technologies/Technicians.,1,Undergraduate Certificate or Diploma,384,335,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,1513,Drafting/Design Engineering Technologies/Technicians.,1,Undergraduate Certificate or Diploma,15,0,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,1907,"Human Development, Family Studies, and Related Services.",1,Undergraduate Certificate or Diploma,13,32,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,Undergraduate Certificate or Diploma,763,786,PS,PS,NA,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,4601,Mason/Masonry.,1,Undergraduate Certificate or Diploma,1,NA,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,4602,Carpenters.,1,Undergraduate Certificate or Diploma,2,1,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,4603,Electrical and Power Transmission Installers.,1,Undergraduate Certificate or Diploma,0,NA,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,4706,Vehicle Maintenance and Repair Technologies/Technicians.,1,Undergraduate Certificate or Diploma,56,83,PS,PS,NA,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,4805,Precision Metal Working.,1,Undergraduate Certificate or Diploma,1,NA,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,5004,Design and Applied Arts.,1,Undergraduate Certificate or Diploma,2,0,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,5106,Dental Support Services and Allied Professions.,1,Undergraduate Certificate or Diploma,16,25,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Undergraduate Certificate or Diploma,42,170,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Undergraduate Certificate or Diploma,1,3,PS,PS,NA,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,143,154,PS,PS,PS,PS,PS,PS,PS
101514,1013,John C Calhoun State Community College,Public,1,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,203,143,PS,PS,PS,PS,PS,PS,PS
101569,1059,Lawson State Community College,Public,1,1002,Audiovisual Communications Technologies/Technicians.,1,Undergraduate Certificate or Diploma,1,4,PS,PS,PS,PS,PS,PS,PS
